Time_hours,DO_observed,DO_simulated,Residuals
2199,8.63675,7.60315659597646,-1.03359340402354
2200,8.68416666666667,7.60043559080335,-1.08373107586332
2201,8.80591666666667,7.59762612315795,-1.20829054350872
2202,8.995,7.59472616543638,-1.40027383456361
2203,9.28325,7.59173499801728,-1.69151500198272
2204,9.5075,7.58865320926171,-1.91884679073829
2205,10.14475,7.58548269551325,-2.55926730448675
2206,10.4085833333333,7.58222666109794,-2.82635667223536
2207,10.5158333333333,7.57888961832428,-2.93694371500902
2208,10.4573333333333,7.57547738748325,-2.88185594585005
2209,10.2674166666667,7.57199709684832,-2.69541956981837
2210,10.0115833333333,7.56845718267543,-2.44312615065787
2211,9.66875,7.56486738920298,-2.10388261079702
2212,9.24983333333333,7.56123876865185,-1.68859456468148
2213,8.89608333333333,7.5575836812254,-1.33849965210793
2214,8.65308333333333,7.55391579510946,-1.09916753822387
2215,8.49958333333333,7.55025008647235,-0.949333246860984
2216,8.41241666666667,7.54660283946482,-0.865813827201846
2217,8.41691666666667,7.54299164622016,-0.873925020446515
2218,8.438,7.53943540685407,-0.898564593145934
2219,8.47933333333333,7.53595432946476,-0.943379003868567
2220,8.54058333333333,7.53256993013292,-1.00801340320041
2221,8.56875,7.52930503292169,-1.03944496707831
2222,8.59483333333333,7.52574743079413,-1.0690859025392
2223,8.60425,7.52069184530806,-1.08355815469194
2224,8.64325,7.514341945027,-1.128908054973
2225,8.71791666666667,7.50698493308786,-1.21093173357881
2226,8.77691666666667,7.49888678691947,-1.2780298797472
2227,8.96208333333333,7.49029225824258,-1.47179107509075
2228,9.3225,7.48142487306985,-1.84107512693015
2229,9.65633333333333,7.47248693170584,-2.18384640162749
2230,9.86716666666667,7.46365950874704,-2.40350715791963
2231,10.13825,7.45510245308182,-2.68314754691818
2232,10.117,7.44695438789051,-2.6700456121095
2233,9.959,7.4393327106453,-2.5196672893547
2234,9.67716666666667,7.43233359311033,-2.24483307355634
2235,9.3215,7.42603198134163,-1.89546801865837
2236,8.9855,7.42048159568716,-1.56501840431284
2237,8.6975,7.41571493078676,-1.28178506921324
2238,8.48016666666667,7.41174325557222,-1.06842341109445
2239,8.34066666666667,7.40855661326722,-0.932110053399446
2240,8.2575,7.40612382138736,-0.851376178612645
2241,8.2115,7.40439247174013,-0.807107528259873
2242,8.25008333333333,7.40328893042495,-0.846794402908377
2243,8.2795,7.40271833783317,-0.876781662166832
2244,8.2835,7.40256460864801,-0.880935391351989
2245,8.31108333333333,7.40269043184463,-0.908392901488696
2246,8.36933333333334,7.4029372706901,-0.966396062643238
2247,8.41183333333333,7.40312536274339,-1.00870797058994
2248,8.54408333333333,7.40305371985539,-1.14102961347794
2249,8.67791666666667,7.40250012816889,-1.27541653849778
2250,8.84075,7.40122114811861,-1.43952885188139
2251,9.10075,7.39895211443118,-1.70179788556882
2252,9.43608333333334,7.39540713612511,-2.04067619720823
2253,9.76325,7.39027909651086,-2.37297090348914
2254,10.04175,7.38327851047492,-2.65847148952508
2255,10.2395833333333,7.37669328543831,-2.86289004789499
2256,10.2425,7.37180588190349,-2.87069411809651
2257,10.1166666666667,7.36832891057531,-2.74833775609139
2258,9.89425,7.36599348345807,-2.52825651654193
