Date,Hour,AvgDissolvedOxygenInput,AvgWaterTemperatureInput,AvgDissolvedOxygenOutput,AvgWaterTemperatureOutput,OxygenDiff,AvgWaterSurfaceElevationInput,AvgWaterSurfaceElevationOutput,mean_GlobalSolarRadiationCampodarsego,mean_GlobalSolarRadiationLegnaro,mean_Max_AirRel_Humidity,mean_Min_AirRel_Humidity,mean_Tair_mean,sum_Precipitation,DateHour,IsRainy,aggPrecipitation
12-Feb-2024,15,7.70566666666667,11.19475,5.8425,11.07475,1.86316666666667,11.4960666666667,8.74673333333333,414,444,66,64,12.3,0,12-Feb-2024 15:00:00,1,7.6
12-Feb-2024,16,7.60716666666667,11.14825,5.91791666666667,11.0935,1.68925,11.4801666666667,8.7425,292,288,62,59,12.6,0,12-Feb-2024 16:00:00,1,5.6
12-Feb-2024,17,7.626,11.11825,6.00241666666667,11.0965,1.62358333333333,11.4780833333333,8.73875,123,112,65,63,11.9,0,12-Feb-2024 17:00:00,1,3.6
12-Feb-2024,18,7.72708333333333,11.10775,6.05658333333333,11.0725,1.6705,11.4931,8.7396,7,11,73,64,11,0,12-Feb-2024 18:00:00,1,2.2
12-Feb-2024,19,7.66358333333333,11.1295,6.07625,11.03125,1.58733333333334,11.501,8.7425,0,0,88,76,9,0,12-Feb-2024 19:00:00,1,2.2
12-Feb-2024,20,7.63533333333333,11.14975,5.98291666666667,11.008,1.65241666666667,11.4898333333333,8.74466666666667,0,0,98,91,7.9,0,12-Feb-2024 20:00:00,1,2.2
12-Feb-2024,21,7.56441666666667,11.1685,5.89583333333333,10.984,1.66858333333333,11.4734666666667,8.74663333333333,0,0,99,98,7.9,0,12-Feb-2024 21:00:00,1,2.2
12-Feb-2024,22,7.58883333333333,11.1805,5.76933333333333,10.945,1.8195,11.4817333333333,8.74406666666667,0,0,99,91,8.6,0,12-Feb-2024 22:00:00,1,2.2
12-Feb-2024,23,7.51241666666667,11.18275,5.72841666666667,10.90225,1.784,11.4837083333333,8.746875,0,0,94,89,8.5,0,12-Feb-2024 23:00:00,1,1.6
13-Feb-2024,0,7.418,11.1745,5.7005,10.8595,1.7175,11.47575,8.74891666666667,0,0,100,95,7.2,0,13-Feb-2024 00:00:00,1,0.2
13-Feb-2024,1,7.2855,11.1355,5.62441666666667,10.8055,1.66108333333333,11.4634166666667,8.74825,0,0,100,92,8.5,0,13-Feb-2024 01:00:00,1,0.2
13-Feb-2024,2,7.0825,11.0925833333333,5.62158333333333,10.7290833333333,1.46091666666667,11.4655416666667,8.745375,0,0,91,87,8.6,0,13-Feb-2024 02:00:00,1,0
13-Feb-2024,3,6.9925,11.037,5.64791666666667,10.677,1.34458333333333,11.4613833333333,8.74038333333333,0,0,99,92,6.9,0,13-Feb-2024 03:00:00,1,0
13-Feb-2024,4,6.93116666666667,10.974,5.66141666666667,10.64025,1.26975,11.45815,8.73465,0,0,100,100,6.4,0,13-Feb-2024 04:00:00,1,0
13-Feb-2024,5,7.01,10.91325,5.65116666666667,10.5944166666667,1.35883333333333,11.4875,8.73566666666667,0,0,100,100,6.8,0,13-Feb-2024 05:00:00,1,0
13-Feb-2024,6,7.29941666666667,10.86525,5.67691666666667,10.54725,1.6225,11.5126166666667,8.73578333333333,0,0,100,100,5.8,0,13-Feb-2024 06:00:00,1,0
13-Feb-2024,7,7.34133333333333,10.8105,5.74391666666667,10.502,1.59741666666667,11.5253333333333,8.73516666666667,0,0,100,100,5.2,0,13-Feb-2024 07:00:00,1,0
13-Feb-2024,8,7.36775,10.7745833333333,5.8345,10.4945,1.53325,11.5305833333333,8.73791666666667,9,12,100,100,4.6,0,13-Feb-2024 08:00:00,1,0
13-Feb-2024,9,7.335,10.7699166666667,5.86875,10.5185,1.46625,11.5145833333333,8.74108333333333,133,127,100,100,6.9,0,13-Feb-2024 09:00:00,1,0
13-Feb-2024,10,7.43575,10.8005,5.92875,10.58225,1.507,11.49715,8.74115,299,293,99,75,10.3,0,13-Feb-2024 10:00:00,1,0
13-Feb-2024,11,7.564,10.839,6.15116666666667,10.7118333333333,1.41283333333333,11.4864,8.74398333333333,439,447,71,61,11.9,0,13-Feb-2024 11:00:00,1,0
13-Feb-2024,12,8.57028571428572,11.0841428571429,6.33541666666667,10.8715,2.23486904761905,11.4886,8.7444,522,519,61,53,13.7,0,13-Feb-2024 12:00:00,1,0
13-Feb-2024,13,8.74158333333333,11.1055,6.55858333333333,11.03125,2.183,11.4843166666667,8.73748333333333,551,544,50,43,15.6,0,13-Feb-2024 13:00:00,1,0
13-Feb-2024,14,8.81108333333333,11.0470833333333,6.52766666666667,11.18875,2.28341666666667,11.4973166666667,8.73631666666667,521,516,47,43,16.6,0,13-Feb-2024 14:00:00,1,0
13-Feb-2024,15,8.82883333333333,10.9755,6.5845,11.27275,2.24433333333333,11.499025,8.733025,431,435,63,44,16.2,0,13-Feb-2024 15:00:00,1,0
13-Feb-2024,16,8.81975,10.905,6.54783333333333,11.29225,2.27191666666667,11.5000833333333,8.73075,298,310,62,61,15,0,13-Feb-2024 16:00:00,1,0
13-Feb-2024,17,8.8025,10.84275,6.49133333333333,11.26,2.31116666666667,11.4940083333333,8.73300833333333,140,149,67,62,14.3,0,13-Feb-2024 17:00:00,1,0
13-Feb-2024,18,8.82758333333333,10.80075,6.51891666666667,11.22925,2.30866666666667,11.48705,8.73271666666667,12,17,78,68,12.8,0,13-Feb-2024 18:00:00,1,0
13-Feb-2024,19,8.84425,10.7824166666667,6.66208333333333,11.23525,2.18216666666666,11.4814,8.73206666666667,0,0,95,80,10,0,13-Feb-2024 19:00:00,1,0
13-Feb-2024,20,8.86225,10.7600833333333,6.64891666666667,11.21125,2.21333333333333,11.47625,8.72941666666667,0,0,100,97,8.1,0,13-Feb-2024 20:00:00,1,0
13-Feb-2024,21,8.87041666666667,10.7585,6.49841666666667,11.11375,2.372,11.501,8.72916666666667,0,0,100,100,7.3,0,13-Feb-2024 21:00:00,1,0
13-Feb-2024,22,8.8595,10.75025,6.38366666666667,11.0035,2.47583333333333,11.5178333333333,8.72933333333333,0,0,100,100,6.6,0,13-Feb-2024 22:00:00,1,0
13-Feb-2024,23,8.85608333333333,10.727,6.28775,10.87975,2.56833333333333,11.5301,8.73326666666667,0,0,100,100,6,0,13-Feb-2024 23:00:00,1,0
14-Feb-2024,0,8.84883333333333,10.6955,6.29666666666667,10.73975,2.55216666666667,11.5389333333333,8.73543333333333,0,0,100,100,5.4,0,14-Feb-2024 00:00:00,1,0
14-Feb-2024,1,8.83466666666667,10.6595,6.23283333333333,10.6124166666667,2.60183333333333,11.5455833333333,8.73875,0,0,100,100,4.9,0,14-Feb-2024 01:00:00,1,0
14-Feb-2024,2,8.832,10.61225,6.24341666666667,10.49975,2.58858333333333,11.5462333333333,8.73523333333333,0,0,100,100,5.3,0,14-Feb-2024 02:00:00,1,0
14-Feb-2024,3,8.8215,10.54825,6.2435,10.397,2.578,11.5399,8.7364,0,0,100,100,5.1,0,14-Feb-2024 03:00:00,1,0
14-Feb-2024,4,8.79758333333333,10.5019166666667,6.282,10.2985,2.51558333333333,11.5257916666667,8.73729166666667,0,0,100,100,5,0,14-Feb-2024 04:00:00,1,0
14-Feb-2024,5,8.77716666666667,10.46325,6.30241666666667,10.212,2.47475,11.5151666666667,8.73333333333333,0,0,100,100,4.7,0,14-Feb-2024 05:00:00,1,0
14-Feb-2024,6,8.77333333333333,10.4203333333333,6.36116666666667,10.139,2.41216666666667,11.5038333333333,8.73366666666667,0,0,100,100,4.6,0,14-Feb-2024 06:00:00,1,0
14-Feb-2024,7,8.772,10.38575,6.37975,10.066,2.39225,11.4920916666667,8.73275833333333,0,0,100,100,4.4,0,14-Feb-2024 07:00:00,1,0
14-Feb-2024,8,8.78683333333333,10.4026666666667,6.43325,10.0025833333333,2.35358333333333,11.4775,8.7365,10,12,100,100,3.5,0,14-Feb-2024 08:00:00,1,0
14-Feb-2024,9,8.831,10.4565833333333,6.50108333333333,9.992,2.32991666666666,11.48165,8.73315,120,101,100,99,5.2,0,14-Feb-2024 09:00:00,1,0
14-Feb-2024,10,8.896,10.54675,6.58825,10.0265,2.30775,11.5044833333333,8.73098333333333,249,258,92,68,7.9,0,14-Feb-2024 10:00:00,1,0
14-Feb-2024,11,8.94691666666667,10.67725,6.74766666666667,10.1176666666667,2.19925,11.5203166666667,8.73098333333333,377,426,65,58,9.5,0,14-Feb-2024 11:00:00,1,0
14-Feb-2024,12,8.97916666666667,10.8236666666667,7.01225,10.2795,1.96691666666667,11.5326,8.73326666666667,504,506,58,56,11.2,0,14-Feb-2024 12:00:00,1,0
14-Feb-2024,13,8.98566666666667,10.92825,7.12466666666667,10.4521666666667,1.861,11.5404166666667,8.72941666666667,524,516,57,51,13.2,0,14-Feb-2024 13:00:00,1,0
14-Feb-2024,14,8.97141666666667,10.92075,7.20191666666667,10.6078333333333,1.7695,11.5371166666667,8.72945,506,503,51,48,14.6,0,14-Feb-2024 14:00:00,1,0
14-Feb-2024,15,8.9285,10.911,7.3205,10.71775,1.608,11.5349166666667,8.73475,399,406,48,47,15,0,14-Feb-2024 15:00:00,1,0
14-Feb-2024,16,8.86808333333333,10.88025,7.37633333333333,10.78525,1.49175,11.5316916666667,8.74069166666667,273,279,49,46,14.9,0,14-Feb-2024 16:00:00,1,0
14-Feb-2024,17,8.79491666666667,10.83825,7.43566666666667,10.8265,1.35925,11.528,8.74866666666667,136,133,56,50,14.4,0,14-Feb-2024 17:00:00,1,0
14-Feb-2024,18,8.77291666666667,10.8045,7.64258333333333,10.888,1.13033333333333,11.51735,8.76968333333333,13,16,79,60,12.2,0,14-Feb-2024 18:00:00,1,0
14-Feb-2024,19,8.76916666666667,10.7953333333333,7.578,10.92175,1.19116666666667,11.5034,8.76573333333334,0,0,98,84,10.1,0,14-Feb-2024 19:00:00,1,0
14-Feb-2024,20,8.77816666666667,10.7791666666667,7.56341666666667,10.90225,1.21475,11.4834833333333,8.76165,0,0,100,99,8.3,0,14-Feb-2024 20:00:00,1,0
14-Feb-2024,21,8.79016666666667,10.7690833333333,7.39341666666667,10.837,1.39675,11.47165,8.76065,0,0,100,100,7.8,0,14-Feb-2024 21:00:00,1,0
14-Feb-2024,22,8.81166666666667,10.75625,7.22766666666667,10.75125,1.584,11.4715666666667,8.7514,0,0,100,100,6.3,0,14-Feb-2024 22:00:00,1,0
14-Feb-2024,23,8.81016666666667,10.72925,7.06333333333333,10.6395,1.74683333333333,11.4728166666667,8.74765,0,0,100,100,5.8,0,14-Feb-2024 23:00:00,1,0
15-Feb-2024,0,8.80233333333333,10.688,6.92358333333333,10.5269166666667,1.87875,11.4689,8.73956666666666,0,0,100,100,5.1,0,15-Feb-2024 00:00:00,1,0
15-Feb-2024,1,8.80333333333333,10.6489166666667,6.72575,10.42875,2.07758333333333,11.4639166666667,8.74291666666667,0,0,100,100,4.3,0,15-Feb-2024 01:00:00,1,0
15-Feb-2024,2,8.80275,10.60175,6.60541666666667,10.3273333333333,2.19733333333334,11.4588333333333,8.76116666666667,0,0,100,100,3.7,0,15-Feb-2024 02:00:00,1,0
15-Feb-2024,3,8.8,10.5345833333333,6.52283333333333,10.2325,2.27716666666667,11.453175,8.76634166666667,0,0,100,100,3.8,0,15-Feb-2024 03:00:00,1,0
15-Feb-2024,4,8.77916666666667,10.4708333333333,6.39566666666667,10.1556666666667,2.3835,11.4513666666667,8.76036666666667,0,0,100,100,3.3,0,15-Feb-2024 04:00:00,1,0
15-Feb-2024,5,8.77133333333333,10.3980833333333,6.33208333333333,10.08125,2.43925,11.4419166666667,8.76091666666667,0,0,100,100,3.1,0,15-Feb-2024 05:00:00,1,0
15-Feb-2024,6,8.75791666666667,10.3351666666667,6.262,9.996,2.49591666666667,11.4346666666667,8.762,0,0,100,100,2.4,0,15-Feb-2024 06:00:00,1,0
15-Feb-2024,7,8.74891666666667,10.27,6.33975,9.95275,2.40916666666667,11.4309666666667,8.7508,0,0,100,100,2.2,0,15-Feb-2024 07:00:00,1,0
15-Feb-2024,8,8.77258333333333,10.21875,6.41708333333333,9.90925,2.3555,11.422,8.74266666666667,6,11,100,100,2.2,0,15-Feb-2024 08:00:00,1,0
15-Feb-2024,9,8.84066666666667,10.2150833333333,6.48175,9.90233333333333,2.35891666666667,11.4144,8.73506666666666,41,77,100,100,3,0,15-Feb-2024 09:00:00,1,0
15-Feb-2024,10,8.93483333333333,10.2660833333333,6.58425,9.96625,2.35058333333333,11.4054833333333,8.74365,183,184,100,100,5,0,15-Feb-2024 10:00:00,1,0
15-Feb-2024,11,9.02441666666667,10.3753333333333,6.91991666666667,10.1245833333333,2.1045,11.3994333333333,8.75593333333333,344,222,100,98,7.2,0,15-Feb-2024 11:00:00,1,0
15-Feb-2024,12,9.0845,10.4920833333333,7.08491666666667,10.2795833333333,1.99958333333333,11.3925166666667,8.76235,426,431,95,84,9.2,0,15-Feb-2024 12:00:00,1,0
15-Feb-2024,13,9.13291666666667,10.57375,7.172,10.4393333333333,1.96091666666667,11.385,8.75233333333333,462,504,84,69,10.4,0,15-Feb-2024 13:00:00,1,0
15-Feb-2024,14,9.15966666666667,10.5331666666667,7.21058333333333,10.57625,1.94908333333333,11.3786666666667,8.74516666666667,458,502,66,63,12.5,0,15-Feb-2024 14:00:00,1,0
15-Feb-2024,15,9.11208333333333,10.4445,7.26625,10.69725,1.84583333333333,11.3795666666667,8.7394,373,400,64,62,13.2,0,15-Feb-2024 15:00:00,1,0
15-Feb-2024,16,9.05216666666667,10.3835,7.19291666666667,10.7438333333333,1.85925,11.3868166666667,8.73998333333333,239,229,68,64,13,0,15-Feb-2024 16:00:00,1,0
15-Feb-2024,17,8.99266666666667,10.3361666666667,7.28275,10.7368333333333,1.70991666666667,11.3898166666667,8.73881666666667,119,99,84,69,12.3,0,15-Feb-2024 17:00:00,0,0
15-Feb-2024,18,8.964,10.3184166666667,7.13741666666667,10.68675,1.82658333333333,11.3882333333333,8.73723333333334,14,14,96,86,10.2,0,15-Feb-2024 18:00:00,0,0
15-Feb-2024,19,8.975,10.3284166666667,7.17883333333333,10.6575,1.79616666666666,11.3863166666667,8.73615,0,0,100,97,7.8,0,15-Feb-2024 19:00:00,0,0
15-Feb-2024,20,8.98158333333333,10.35575,7.40108333333334,10.6755,1.5805,11.3797333333333,8.73706666666667,0,0,100,100,6.8,0,15-Feb-2024 20:00:00,0,0
15-Feb-2024,21,8.973,10.36025,7.43875,10.686,1.53425,11.3820666666667,8.73856666666667,0,0,100,100,6.3,0,15-Feb-2024 21:00:00,0,0
15-Feb-2024,22,9.00108333333333,10.3685,7.35858333333333,10.65675,1.6425,11.39015,8.72998333333333,0,0,100,100,5.7,0,15-Feb-2024 22:00:00,0,0
15-Feb-2024,23,9.0145,10.3745,7.18666666666667,10.5951666666667,1.82783333333333,11.3874833333333,8.73065,0,0,100,100,5.1,0,15-Feb-2024 23:00:00,0,0
16-Feb-2024,0,9.00866666666667,10.3881666666667,6.87566666666667,10.51025,2.133,11.3915,8.733,0,0,100,100,4.7,0,16-Feb-2024 00:00:00,0,0
16-Feb-2024,1,8.99825,10.4074166666667,6.71475,10.4295,2.2835,11.3863083333333,8.74614166666667,0,0,100,100,4.9,0,16-Feb-2024 01:00:00,0,0
16-Feb-2024,2,8.94875,10.4165,6.62466666666667,10.3400833333333,2.32408333333333,11.3873416666667,8.75634166666667,0,0,100,100,4.5,0,16-Feb-2024 02:00:00,0,0
16-Feb-2024,3,8.87383333333333,10.4140833333333,6.50633333333333,10.22575,2.3675,11.3840833333333,8.76141666666667,0,0,100,100,4.1,0.2,16-Feb-2024 03:00:00,0,0.2
16-Feb-2024,4,8.79325,10.4041666666667,6.39166666666667,10.1168333333333,2.40158333333333,11.3844166666667,8.76341666666667,0,0,100,100,4,0,16-Feb-2024 04:00:00,0,0.2
16-Feb-2024,5,8.721,10.37075,6.19458333333333,10.0293333333333,2.52641666666667,11.3836666666667,8.76266666666667,0,0,100,100,3.9,0,16-Feb-2024 05:00:00,0,0.2
16-Feb-2024,6,8.675,10.3565,6.24083333333333,9.94558333333333,2.43416666666667,11.3828333333333,8.76183333333333,0,0,100,100,3.9,0,16-Feb-2024 06:00:00,0,0.2
16-Feb-2024,7,8.63041666666667,10.35125,6.14366666666667,9.88375,2.48675,11.3844166666667,8.75841666666667,0,0,100,100,3.4,0,16-Feb-2024 07:00:00,0,0.2
16-Feb-2024,8,8.64875,10.3399166666667,6.0535,9.83525,2.59525,11.3845833333333,8.75358333333333,0,7,100,100,3.4,0,16-Feb-2024 08:00:00,0,0.2
16-Feb-2024,9,8.72058333333333,10.34975,6.073,9.82658333333333,2.64758333333333,11.3830166666667,8.75285,47,59,100,100,3.8,0,16-Feb-2024 09:00:00,0,0.2
16-Feb-2024,10,8.79983333333333,10.379,6.29091666666667,9.87475,2.50891666666667,11.3808166666667,8.75398333333333,109,124,100,100,4.6,0,16-Feb-2024 10:00:00,0,0.2
16-Feb-2024,11,8.87775,10.4041666666667,6.58491666666667,9.98991666666667,2.29283333333333,11.3807333333333,8.75973333333333,204,183,100,100,5.5,0,16-Feb-2024 11:00:00,0,0.2
16-Feb-2024,12,8.94075,10.4436666666667,6.87041666666667,10.1291666666667,2.07033333333333,11.384425,8.758425,255,203,100,100,6.7,0,16-Feb-2024 12:00:00,0,0.2
16-Feb-2024,13,8.98541666666667,10.5308333333333,7.08658333333333,10.3029166666667,1.89883333333333,11.3880833333333,8.75958333333333,462,205,100,100,7.8,0,16-Feb-2024 13:00:00,0,0.2
16-Feb-2024,14,8.95958333333333,10.4995833333333,7.2415,10.46425,1.71808333333334,11.3823333333333,8.753,452,193,100,95,9.6,0,16-Feb-2024 14:00:00,0,0.2
16-Feb-2024,15,8.87125,10.41025,7.281,10.5655833333333,1.59025,11.3840833333333,8.74475,386,211,91,87,10.6,0,16-Feb-2024 15:00:00,0,0.2
16-Feb-2024,16,8.85366666666667,10.2903333333333,7.28958333333333,10.63425,1.56408333333333,11.3905,8.7395,205,125,89,85,10.3,0,16-Feb-2024 16:00:00,0,0.2
16-Feb-2024,17,8.78541666666667,10.21275,7.2955,10.662,1.48991666666667,11.3886666666667,8.7435,72,40,100,90,8.5,0,16-Feb-2024 17:00:00,0,0.2
16-Feb-2024,18,8.7865,10.1895,7.27175,10.68975,1.51475,11.3846916666667,8.74369166666667,8,0,100,100,7.8,0,16-Feb-2024 18:00:00,0,0.2
16-Feb-2024,19,8.8215,10.1826666666667,7.35225,10.7275,1.46925,11.3814,8.7404,0,0,100,100,7.1,0,16-Feb-2024 19:00:00,0,0.2
16-Feb-2024,20,8.83766666666667,10.1615833333333,7.31908333333333,10.7336666666667,1.51858333333333,11.37915,8.73065,0,0,100,100,6.6,0,16-Feb-2024 20:00:00,0,0.2
16-Feb-2024,21,8.90716666666667,10.14125,7.16591666666667,10.7399166666667,1.74125,11.3754833333333,8.73865,0,0,100,100,6.4,0,16-Feb-2024 21:00:00,0,0.2
16-Feb-2024,22,8.83708333333333,10.1503333333333,7.17483333333333,10.7254166666667,1.66225,11.3741166666667,8.74561666666667,0,0,100,100,6.2,0,16-Feb-2024 22:00:00,0,0.2
16-Feb-2024,23,8.88016666666667,10.14575,7.00625,10.66575,1.87391666666667,11.3799166666667,8.75058333333333,0,0,100,100,5.7,0,16-Feb-2024 23:00:00,0,0.2
17-Feb-2024,0,8.88308333333333,10.142,6.96375,10.599,1.91933333333333,11.37975,8.75875,0,0,100,100,5.7,0,17-Feb-2024 00:00:00,0,0.2
17-Feb-2024,1,8.92991666666667,10.15175,6.78958333333333,10.52,2.14033333333333,11.3785833333333,8.76425,0,0,100,100,5.6,0.2,17-Feb-2024 01:00:00,0,0.4
17-Feb-2024,2,8.93125,10.1579166666667,6.694,10.44,2.23725,11.3805,8.762,0,0,100,100,5.4,0,17-Feb-2024 02:00:00,0,0.4
17-Feb-2024,3,8.90616666666667,10.1640833333333,6.50566666666667,10.3439166666667,2.4005,11.379,8.7505,0,0,100,100,5.1,0,17-Feb-2024 03:00:00,0,0.2
17-Feb-2024,4,8.84833333333333,10.17325,6.37366666666667,10.24075,2.47466666666667,11.38125,8.74691666666667,0,0,100,100,4.9,0,17-Feb-2024 04:00:00,0,0.2
17-Feb-2024,5,8.79641666666667,10.178,6.16041666666667,10.1571666666667,2.636,11.382275,8.74210833333333,0,0,100,100,4.9,0,17-Feb-2024 05:00:00,0,0.2
17-Feb-2024,6,8.733,10.17575,6.08241666666667,10.0805,2.65058333333333,11.3837666666667,8.74526666666667,0,0,100,100,5,0,17-Feb-2024 06:00:00,0,0.2
17-Feb-2024,7,8.68791666666667,10.1833333333333,6.01691666666667,10.0165833333333,2.671,11.38285,8.73935,0,0,100,100,5.1,0,17-Feb-2024 07:00:00,0,0.2
17-Feb-2024,8,8.693,10.21725,6.02175,9.97091666666667,2.67125,11.38225,8.73125,5,6,100,100,4.9,0,17-Feb-2024 08:00:00,0,0.2
17-Feb-2024,9,8.7355,10.2699166666667,5.96491666666667,9.968,2.77058333333333,11.382725,8.73755833333333,45,64,100,100,5.3,0,17-Feb-2024 09:00:00,0,0.2
17-Feb-2024,10,8.81308333333333,10.3375,6.01516666666667,10.0058333333333,2.79791666666667,11.3810666666667,8.74256666666667,94,98,100,100,5.9,0,17-Feb-2024 10:00:00,0,0.2
17-Feb-2024,11,8.87183333333333,10.4080833333333,6.26716666666667,10.0904166666667,2.60466666666667,11.3834833333333,8.74998333333333,131,149,100,100,6.4,0,17-Feb-2024 11:00:00,0,0.2
17-Feb-2024,12,8.95616666666667,10.56175,6.53533333333333,10.19675,2.42083333333333,11.3872333333333,8.75623333333333,179,194,100,100,7.5,0,17-Feb-2024 12:00:00,0,0.2
17-Feb-2024,13,8.97433333333333,10.68725,6.79516666666667,10.3583333333333,2.17916666666667,11.3888166666667,8.76198333333333,237,201,100,100,9.7,0,17-Feb-2024 13:00:00,0,0.2
17-Feb-2024,14,8.97483333333333,10.67375,7.0945,10.5715,1.88033333333333,11.3882333333333,8.75473333333333,423,219,98,82,11.5,0,17-Feb-2024 14:00:00,0,0.2
17-Feb-2024,15,8.92883333333333,10.6115,6.94566666666667,10.683,1.98316666666667,11.3864,8.7454,370,257,81,80,12,0,17-Feb-2024 15:00:00,0,0.2
17-Feb-2024,16,8.84908333333333,10.5415,7.095,10.7275833333333,1.75408333333333,11.3838,8.7428,269,230,82,79,12,0,17-Feb-2024 16:00:00,0,0.2
17-Feb-2024,17,8.73975,10.5065,7.32483333333333,10.777,1.41491666666666,11.3856666666667,8.73966666666666,162,120,89,84,11.6,0,17-Feb-2024 17:00:00,0,0.2
17-Feb-2024,18,8.68708333333333,10.4873333333333,7.28808333333333,10.8025,1.399,11.3849166666667,8.73475,21,26,96,89,10.9,0,17-Feb-2024 18:00:00,0,0.2
17-Feb-2024,19,8.70775,10.4970833333333,7.23116666666667,10.81525,1.47658333333333,11.3885,8.74083333333333,0,0,100,97,10.1,0,17-Feb-2024 19:00:00,0,0.2
17-Feb-2024,20,8.73741666666667,10.47675,7.41291666666667,10.84225,1.3245,11.3862666666667,8.7486,0,0,100,100,9.5,0,17-Feb-2024 20:00:00,0,0.2
17-Feb-2024,21,8.75683333333333,10.46025,7.39858333333333,10.8355,1.35825,11.3804166666667,8.75441666666667,0,0,100,100,9,0,17-Feb-2024 21:00:00,0,0.2
17-Feb-2024,22,8.78025,10.46475,7.28941666666667,10.80775,1.49083333333333,11.3846666666667,8.75783333333333,0,0,100,100,8.1,0,17-Feb-2024 22:00:00,0,0.2
17-Feb-2024,23,8.7945,10.4415,6.90158333333333,10.777,1.89291666666667,11.38625,8.76525,0,0,100,100,7.5,0,17-Feb-2024 23:00:00,0,0.2
18-Feb-2024,0,8.79675,10.4064166666667,6.75416666666667,10.7071666666667,2.04258333333333,11.3845833333333,8.76108333333333,0,0,100,100,6.7,0,18-Feb-2024 00:00:00,0,0.2
18-Feb-2024,1,8.80958333333333,10.382,6.58358333333333,10.629,2.226,11.385,8.74983333333333,0,0,100,100,6.2,0,18-Feb-2024 01:00:00,0,0
18-Feb-2024,2,8.80241666666667,10.3505,6.3725,10.5679166666667,2.42991666666667,11.3824166666667,8.74391666666667,0,0,100,100,6.1,0,18-Feb-2024 02:00:00,0,0
18-Feb-2024,3,8.76841666666667,10.3216666666667,6.15075,10.499,2.61766666666667,11.3779166666667,8.73775,0,0,100,100,6.2,0,18-Feb-2024 03:00:00,0,0
18-Feb-2024,4,8.72658333333333,10.28425,5.93883333333333,10.4128333333333,2.78775,11.3761666666667,8.73266666666667,0,0,100,100,6.3,0,18-Feb-2024 04:00:00,0,0
18-Feb-2024,5,8.71458333333333,10.28125,5.92925,10.3350833333333,2.78533333333333,11.37475,8.73291666666667,0,0,100,100,6,0,18-Feb-2024 05:00:00,0,0
18-Feb-2024,6,8.69483333333333,10.2601666666667,5.87233333333333,10.2825,2.8225,11.3780833333333,8.73291666666667,0,0,100,100,6.4,0,18-Feb-2024 06:00:00,0,0
18-Feb-2024,7,8.6475,10.276,5.68341666666667,10.2431666666667,2.96408333333333,11.3805,8.7295,0,0,100,100,6.4,0,18-Feb-2024 07:00:00,0,0
18-Feb-2024,8,8.66016666666667,10.3238333333333,5.50125,10.2239166666667,3.15891666666667,11.3776666666667,8.73333333333333,11,13,100,100,7.1,0,18-Feb-2024 08:00:00,0,0
18-Feb-2024,9,8.76616666666667,10.3919166666667,5.3725,10.2363333333333,3.39366666666667,11.378,8.7395,84,98,100,100,8.1,0,18-Feb-2024 09:00:00,0,0
18-Feb-2024,10,8.86833333333333,10.54425,5.34733333333333,10.325,3.521,11.37825,8.74725,169,244,100,99,10.1,0,18-Feb-2024 10:00:00,0,0
18-Feb-2024,11,8.8725,10.6665833333333,5.81691666666667,10.4469166666667,3.05558333333333,11.3769166666667,8.75425,322,360,98,75,13,0,18-Feb-2024 11:00:00,0,0
18-Feb-2024,12,8.9765,10.91925,6.43708333333333,10.6334166666667,2.53941666666667,11.3823333333333,8.7605,492,436,71,63,15,0,18-Feb-2024 12:00:00,0,0
18-Feb-2024,13,8.91366666666667,10.90275,6.7085,10.8234166666667,2.20516666666667,11.384725,8.76705833333333,440,530,62,52,16.4,0,18-Feb-2024 13:00:00,0,0
18-Feb-2024,14,8.92183333333333,10.97325,6.80458333333333,10.93375,2.11725,11.38465,8.75781666666667,438,444,54,52,16.7,0,18-Feb-2024 14:00:00,0,0
18-Feb-2024,15,8.88041666666667,10.9695,6.75383333333333,11.0035,2.12658333333333,11.3889166666667,8.74541666666667,416,426,53,51,16.9,0,18-Feb-2024 15:00:00,0,0
18-Feb-2024,16,8.78116666666667,10.92225,6.86391666666667,11.06125,1.91725,11.392125,8.738625,257,283,53,51,16.5,0,18-Feb-2024 16:00:00,0,0
18-Feb-2024,17,8.64916666666667,10.8705,6.935,11.0725,1.71416666666667,11.3938333333333,8.73366666666667,103,116,59,53,15.4,0,18-Feb-2024 17:00:00,0,0
18-Feb-2024,18,8.57825,10.86675,6.89508333333333,11.03575,1.68316666666666,11.3865833333333,8.73558333333333,12,16,68,60,13.8,0,18-Feb-2024 18:00:00,0,0
18-Feb-2024,19,8.604,10.8855,7.17275,11.029,1.43125,11.3856666666667,8.733,0,0,81,72,11.6,0,18-Feb-2024 19:00:00,0,0
18-Feb-2024,20,8.61041666666667,10.905,7.293,11.05525,1.31741666666667,11.38285,8.73435,0,0,89,83,10.5,0,18-Feb-2024 20:00:00,0,0
18-Feb-2024,21,8.61933333333333,10.92375,7.238,11.0995,1.38133333333333,11.3794833333333,8.73015,0,0,92,88,10.1,0,18-Feb-2024 21:00:00,0,0
18-Feb-2024,22,8.63441666666667,10.9275,7.05941666666667,11.10925,1.575,11.3806833333333,8.73218333333333,0,0,100,94,9.2,0,18-Feb-2024 22:00:00,0,0
