Date,Hour,AvgDissolvedOxygenInput,AvgWaterTemperatureInput,AvgDOPercentSaturationInput,AvgDissolvedOxygenOutput,AvgWaterTemperatureOutput,AvgDOPercentSaturationOutput,OxygenInOutDiff,DateHour,DODiffIn,DODiffOut,AvgWaterSurfaceElevationInput,AvgWaterSurfaceElevationOutput,mean_GlobalSolarRadiationCampodarsego,mean_GlobalSolarRadiationLegnaro,mean_Max_AirRel_Humidity,mean_Min_AirRel_Humidity,mean_Tair_mean,sum_Precipitation,WeatherRegime,aggPrecipitation
03-Dec-2022,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,03-Dec-2022 00:00:00,NaN,NaN,NaN,NaN,0,0,100,88,6.7,0,Dry,0
03-Dec-2022,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,03-Dec-2022 01:00:00,NaN,NaN,NaN,NaN,0,0,100,100,6.3,0,Dry,0
03-Dec-2022,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,03-Dec-2022 02:00:00,NaN,NaN,NaN,NaN,0,0,100,100,6.4,0,Dry,0
03-Dec-2022,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,03-Dec-2022 03:00:00,NaN,NaN,NaN,NaN,0,0,100,100,6.4,0,Dry,0
03-Dec-2022,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,03-Dec-2022 04:00:00,NaN,NaN,NaN,NaN,0,0,100,100,6.4,0,Dry,0
03-Dec-2022,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,03-Dec-2022 05:00:00,NaN,NaN,NaN,NaN,0,0,100,100,6.6,0,Dry,0
03-Dec-2022,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,03-Dec-2022 06:00:00,NaN,NaN,NaN,NaN,0,0,100,100,6.5,0.2,Dry,0.2
03-Dec-2022,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,03-Dec-2022 07:00:00,NaN,NaN,NaN,NaN,0,0,100,100,6.7,0.2,Dry,0.4
03-Dec-2022,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,03-Dec-2022 08:00:00,NaN,NaN,NaN,NaN,0,0,100,100,6.8,0.6,Wet,1
03-Dec-2022,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,03-Dec-2022 09:00:00,NaN,NaN,NaN,NaN,7,14,100,100,6.9,0.2,Wet,1.2
03-Dec-2022,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,03-Dec-2022 10:00:00,NaN,NaN,NaN,NaN,35,56,100,100,7.4,0,Wet,1.2
03-Dec-2022,11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,03-Dec-2022 11:00:00,NaN,NaN,NaN,NaN,59,59,100,100,7.9,0,Wet,1.2
03-Dec-2022,12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,03-Dec-2022 12:00:00,NaN,NaN,NaN,NaN,63,56,100,100,8.3,0,Wet,1.2
03-Dec-2022,13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,03-Dec-2022 13:00:00,NaN,NaN,NaN,NaN,64,59,100,100,8.2,0.6,Wet,1.8
03-Dec-2022,14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,03-Dec-2022 14:00:00,NaN,NaN,NaN,NaN,73,56,100,100,8.7,0,Wet,1.8
03-Dec-2022,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,03-Dec-2022 15:00:00,NaN,NaN,NaN,NaN,40,28,100,100,9,0,Wet,1.8
03-Dec-2022,16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,03-Dec-2022 16:00:00,NaN,NaN,NaN,NaN,9,14,100,100,9.1,0,Wet,1.8
03-Dec-2022,17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,03-Dec-2022 17:00:00,NaN,NaN,NaN,NaN,0,0,100,100,8.8,0,Wet,1.8
03-Dec-2022,18,NaN,NaN,NaN,NaN,NaN,NaN,NaN,03-Dec-2022 18:00:00,NaN,NaN,NaN,NaN,0,0,100,100,9,0,Wet,1.8
03-Dec-2022,19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,03-Dec-2022 19:00:00,NaN,NaN,NaN,NaN,0,0,100,100,9.2,0,Wet,1.8
03-Dec-2022,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,03-Dec-2022 20:00:00,NaN,NaN,NaN,NaN,0,0,100,100,8.5,0.8,Wet,2.6
03-Dec-2022,21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,03-Dec-2022 21:00:00,NaN,NaN,NaN,NaN,0,0,100,100,8.6,0,Wet,2.6
03-Dec-2022,22,NaN,NaN,NaN,NaN,NaN,NaN,NaN,03-Dec-2022 22:00:00,NaN,NaN,NaN,NaN,0,0,100,100,8.8,0,Wet,2.6
03-Dec-2022,23,NaN,NaN,NaN,NaN,NaN,NaN,NaN,03-Dec-2022 23:00:00,NaN,NaN,NaN,NaN,0,0,100,100,8.6,0,Wet,2.6
04-Dec-2022,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,04-Dec-2022 00:00:00,NaN,NaN,NaN,NaN,0,0,100,100,8.6,0,Wet,2.6
04-Dec-2022,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,04-Dec-2022 01:00:00,NaN,NaN,NaN,NaN,0,0,100,100,8.7,0,Wet,2.6
04-Dec-2022,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,04-Dec-2022 02:00:00,NaN,NaN,NaN,NaN,0,0,100,100,9.1,0,Wet,2.6
04-Dec-2022,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,04-Dec-2022 03:00:00,NaN,NaN,NaN,NaN,0,0,100,98,9.5,0,Wet,2.6
04-Dec-2022,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,04-Dec-2022 04:00:00,NaN,NaN,NaN,NaN,0,0,100,100,9.1,1.6,Wet,4.2
04-Dec-2022,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,04-Dec-2022 05:00:00,NaN,NaN,NaN,NaN,0,0,100,100,9.5,0.4,Wet,4.6
04-Dec-2022,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,04-Dec-2022 06:00:00,NaN,NaN,NaN,NaN,0,0,100,100,9.1,0.4,Wet,4.8
04-Dec-2022,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,04-Dec-2022 07:00:00,NaN,NaN,NaN,NaN,0,0,100,100,8.6,2.6,Wet,7.2
04-Dec-2022,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,04-Dec-2022 08:00:00,NaN,NaN,NaN,NaN,0,0,100,100,8.8,3.4,Wet,10
04-Dec-2022,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,04-Dec-2022 09:00:00,NaN,NaN,NaN,NaN,2,21,100,100,8.9,6,Wet,15.8
04-Dec-2022,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,04-Dec-2022 10:00:00,NaN,NaN,NaN,NaN,33,91,100,100,9,0.6,Wet,16.4
04-Dec-2022,11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,04-Dec-2022 11:00:00,NaN,NaN,NaN,NaN,208,195,100,100,9.9,0,Wet,16.4
04-Dec-2022,12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,04-Dec-2022 12:00:00,NaN,NaN,NaN,NaN,167,91,100,100,9.9,0,Wet,16.4
04-Dec-2022,13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,04-Dec-2022 13:00:00,NaN,NaN,NaN,NaN,75,35,100,100,9.4,0.2,Wet,16
04-Dec-2022,14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,04-Dec-2022 14:00:00,NaN,NaN,NaN,NaN,28,42,100,100,9.3,0.2,Wet,16.2
04-Dec-2022,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,04-Dec-2022 15:00:00,NaN,NaN,NaN,NaN,80,37,100,100,9.4,0,Wet,16.2
04-Dec-2022,16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,04-Dec-2022 16:00:00,NaN,NaN,NaN,NaN,19,9,100,100,9.5,0,Wet,16.2
04-Dec-2022,17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,04-Dec-2022 17:00:00,NaN,NaN,NaN,NaN,0,0,100,100,9.6,0,Wet,16.2
04-Dec-2022,18,NaN,NaN,NaN,NaN,NaN,NaN,NaN,04-Dec-2022 18:00:00,NaN,NaN,NaN,NaN,0,0,100,100,9.3,0,Wet,16.2
04-Dec-2022,19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,04-Dec-2022 19:00:00,NaN,NaN,NaN,NaN,0,0,100,100,8.9,0.2,Wet,16.4
04-Dec-2022,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,04-Dec-2022 20:00:00,NaN,NaN,NaN,NaN,0,0,100,100,8.7,0,Wet,15.6
04-Dec-2022,21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,04-Dec-2022 21:00:00,NaN,NaN,NaN,NaN,0,0,100,100,8.7,0,Wet,15.6
04-Dec-2022,22,NaN,NaN,NaN,NaN,NaN,NaN,NaN,04-Dec-2022 22:00:00,NaN,NaN,NaN,NaN,0,0,100,100,8.7,0,Wet,15.6
04-Dec-2022,23,NaN,NaN,NaN,NaN,NaN,NaN,NaN,04-Dec-2022 23:00:00,NaN,NaN,NaN,NaN,0,0,100,100,8.6,0,Wet,15.6
05-Dec-2022,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,05-Dec-2022 00:00:00,NaN,NaN,NaN,NaN,0,0,100,100,8.6,0,Wet,15.6
05-Dec-2022,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,05-Dec-2022 01:00:00,NaN,NaN,NaN,NaN,0,0,100,100,8.4,0,Wet,15.6
05-Dec-2022,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,05-Dec-2022 02:00:00,NaN,NaN,NaN,NaN,0,0,100,100,8.3,0,Wet,15.6
05-Dec-2022,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,05-Dec-2022 03:00:00,NaN,NaN,NaN,NaN,0,0,100,100,8.2,2.2,Wet,17.8
05-Dec-2022,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,05-Dec-2022 04:00:00,NaN,NaN,NaN,NaN,0,0,100,100,8.1,0.6,Wet,16.8
05-Dec-2022,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,05-Dec-2022 05:00:00,NaN,NaN,NaN,NaN,0,0,100,100,8.2,1.4,Wet,17.8
05-Dec-2022,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,05-Dec-2022 06:00:00,NaN,NaN,NaN,NaN,0,0,100,100,8.7,0.4,Wet,17.8
05-Dec-2022,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,05-Dec-2022 07:00:00,NaN,NaN,NaN,NaN,0,0,100,100,9,0,Wet,15.2
05-Dec-2022,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,05-Dec-2022 08:00:00,NaN,NaN,NaN,NaN,0,0,100,100,9.2,0,Wet,11.8
05-Dec-2022,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,05-Dec-2022 09:00:00,NaN,NaN,NaN,NaN,7,2,100,100,9.2,0,Wet,5.8
05-Dec-2022,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,05-Dec-2022 10:00:00,NaN,NaN,NaN,NaN,63,54,100,100,9.6,0,Wet,5.2
05-Dec-2022,11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,05-Dec-2022 11:00:00,NaN,NaN,NaN,NaN,223,162,100,100,10.8,0,Wet,5.2
05-Dec-2022,12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,05-Dec-2022 12:00:00,NaN,NaN,NaN,NaN,228,178,100,100,11.7,0,Wet,5.2
05-Dec-2022,13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,05-Dec-2022 13:00:00,NaN,NaN,NaN,NaN,179,138,100,100,11.9,0,Wet,5
05-Dec-2022,14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,05-Dec-2022 14:00:00,NaN,NaN,NaN,NaN,139,101,100,100,11.7,0,Wet,4.8
05-Dec-2022,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,05-Dec-2022 15:00:00,NaN,NaN,NaN,NaN,73,49,100,100,11.6,0,Wet,4.8
05-Dec-2022,16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,05-Dec-2022 16:00:00,NaN,NaN,NaN,NaN,14,12,100,100,11.1,0.6,Wet,5.4
05-Dec-2022,17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,05-Dec-2022 17:00:00,NaN,NaN,NaN,NaN,0,0,100,100,10.7,0,Wet,5.4
05-Dec-2022,18,NaN,NaN,NaN,NaN,NaN,NaN,NaN,05-Dec-2022 18:00:00,NaN,NaN,NaN,NaN,0,0,100,100,10.5,0.2,Wet,5.6
05-Dec-2022,19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,05-Dec-2022 19:00:00,NaN,NaN,NaN,NaN,0,0,100,100,9.9,0,Wet,5.4
05-Dec-2022,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,05-Dec-2022 20:00:00,NaN,NaN,NaN,NaN,0,0,100,100,9.9,0,Wet,5.4
05-Dec-2022,21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,05-Dec-2022 21:00:00,NaN,NaN,NaN,NaN,0,0,100,100,9.3,0,Wet,5.4
05-Dec-2022,22,NaN,NaN,NaN,NaN,NaN,NaN,NaN,05-Dec-2022 22:00:00,NaN,NaN,NaN,NaN,0,0,100,100,9.7,0,Wet,5.4
05-Dec-2022,23,NaN,NaN,NaN,NaN,NaN,NaN,NaN,05-Dec-2022 23:00:00,NaN,NaN,NaN,NaN,0,0,100,100,9.7,0,Wet,5.4
06-Dec-2022,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,06-Dec-2022 00:00:00,NaN,NaN,NaN,NaN,0,0,100,100,9,0,Wet,5.4
06-Dec-2022,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,06-Dec-2022 01:00:00,NaN,NaN,NaN,NaN,0,0,100,100,8.3,0,Wet,5.4
06-Dec-2022,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,06-Dec-2022 02:00:00,NaN,NaN,NaN,NaN,0,0,100,100,7.9,0,Wet,5.4
06-Dec-2022,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,06-Dec-2022 03:00:00,NaN,NaN,NaN,NaN,0,0,100,100,7.1,0.2,Wet,3.4
06-Dec-2022,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,06-Dec-2022 04:00:00,NaN,NaN,NaN,NaN,0,0,100,100,6,0,Wet,2.8
06-Dec-2022,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,06-Dec-2022 05:00:00,NaN,NaN,NaN,NaN,0,0,100,100,6.6,0,Wet,1.4
06-Dec-2022,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,06-Dec-2022 06:00:00,NaN,NaN,NaN,NaN,0,0,100,100,6.2,0,Wet,1
06-Dec-2022,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,06-Dec-2022 07:00:00,NaN,NaN,NaN,NaN,0,0,100,100,6,0,Wet,1
06-Dec-2022,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,06-Dec-2022 08:00:00,NaN,NaN,NaN,NaN,0,0,100,100,5.6,0,Wet,1
06-Dec-2022,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,06-Dec-2022 09:00:00,NaN,NaN,NaN,NaN,28,23,100,100,5.3,0,Wet,1
06-Dec-2022,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,06-Dec-2022 10:00:00,NaN,NaN,NaN,NaN,58,42,100,100,5.4,0,Wet,1
06-Dec-2022,11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,06-Dec-2022 11:00:00,NaN,NaN,NaN,NaN,115,68,100,100,5.3,0,Wet,1
06-Dec-2022,12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,06-Dec-2022 12:00:00,NaN,NaN,NaN,NaN,143,80,100,100,6.1,0,Wet,1
06-Dec-2022,13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,06-Dec-2022 13:00:00,NaN,NaN,NaN,NaN,183,82,100,100,6.6,0,Wet,1
06-Dec-2022,14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,06-Dec-2022 14:00:00,NaN,NaN,NaN,NaN,234,70,100,100,7.1,0,Wet,1
06-Dec-2022,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,06-Dec-2022 15:00:00,NaN,NaN,NaN,NaN,150,63,100,100,7.9,0,Wet,1
06-Dec-2022,16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,06-Dec-2022 16:00:00,NaN,NaN,NaN,NaN,94,30,100,100,8.1,0,Wet,0.4
06-Dec-2022,17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,06-Dec-2022 17:00:00,NaN,NaN,NaN,NaN,5,0,100,100,7.9,0,Wet,0.4
06-Dec-2022,18,NaN,NaN,NaN,NaN,NaN,NaN,NaN,06-Dec-2022 18:00:00,NaN,NaN,NaN,NaN,0,0,100,100,7.9,0,Wet,0.2
06-Dec-2022,19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,06-Dec-2022 19:00:00,NaN,NaN,NaN,NaN,0,0,100,100,7.3,0,Wet,0.2
06-Dec-2022,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,06-Dec-2022 20:00:00,NaN,NaN,NaN,NaN,0,0,100,100,6.8,0,Wet,0.2
06-Dec-2022,21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,06-Dec-2022 21:00:00,NaN,NaN,NaN,NaN,0,0,100,100,7,0,Wet,0.2
06-Dec-2022,22,NaN,NaN,NaN,NaN,NaN,NaN,NaN,06-Dec-2022 22:00:00,NaN,NaN,NaN,NaN,0,0,100,100,6.3,0,Wet,0.2
06-Dec-2022,23,NaN,NaN,NaN,NaN,NaN,NaN,NaN,06-Dec-2022 23:00:00,NaN,NaN,NaN,NaN,0,0,100,100,5.6,0,Wet,0.2
07-Dec-2022,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,07-Dec-2022 00:00:00,NaN,NaN,NaN,NaN,0,0,100,100,4.5,0,Wet,0.2
07-Dec-2022,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,07-Dec-2022 01:00:00,NaN,NaN,NaN,NaN,0,0,100,100,3.9,0,Wet,0.2
07-Dec-2022,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,07-Dec-2022 02:00:00,NaN,NaN,NaN,NaN,0,0,100,100,3.6,0,Wet,0.2
07-Dec-2022,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,07-Dec-2022 03:00:00,NaN,NaN,NaN,NaN,0,0,100,100,3.4,0,Wet,0
07-Dec-2022,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,07-Dec-2022 04:00:00,NaN,NaN,NaN,NaN,0,0,100,100,4,0,Wet,0
07-Dec-2022,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,07-Dec-2022 05:00:00,NaN,NaN,NaN,NaN,0,0,100,100,3.6,0,Wet,0
07-Dec-2022,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,07-Dec-2022 06:00:00,NaN,NaN,NaN,NaN,0,0,100,100,2.8,0,Wet,0
07-Dec-2022,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,07-Dec-2022 07:00:00,NaN,NaN,NaN,NaN,0,0,100,100,2.6,0,Wet,0
07-Dec-2022,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,07-Dec-2022 08:00:00,NaN,NaN,NaN,NaN,2,5,100,100,2.1,0,Wet,0
07-Dec-2022,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,07-Dec-2022 09:00:00,NaN,NaN,NaN,NaN,63,87,100,100,2.9,0,Wet,0
07-Dec-2022,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,07-Dec-2022 10:00:00,NaN,NaN,NaN,NaN,181,187,100,100,4.7,0,Wet,0
07-Dec-2022,11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,07-Dec-2022 11:00:00,NaN,NaN,NaN,NaN,293,298,90,72,6.5,0,Wet,0
07-Dec-2022,12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,07-Dec-2022 12:00:00,NaN,NaN,NaN,NaN,349,375,65,58,8.6,0,Wet,0
07-Dec-2022,13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,07-Dec-2022 13:00:00,NaN,NaN,NaN,NaN,364,373,57,51,10.2,0,Wet,0
07-Dec-2022,14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,07-Dec-2022 14:00:00,NaN,NaN,NaN,NaN,321,323,54,53,10.7,0,Wet,0
07-Dec-2022,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,07-Dec-2022 15:00:00,NaN,NaN,NaN,NaN,230,221,64,53,10.6,0,Wet,0
07-Dec-2022,16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,07-Dec-2022 16:00:00,NaN,NaN,NaN,NaN,105,87,72,66,9.8,0,Wet,0
07-Dec-2022,17,NaN,NaN,NaN,8.41272727272727,9.93481818181818,74.4151757272727,NaN,07-Dec-2022 17:00:00,NaN,NaN,NaN,8.79655,5,5,85,74,8.3,0,Wet,0
07-Dec-2022,18,NaN,NaN,NaN,8.50116666666667,9.90916666666667,75.1521128333333,NaN,07-Dec-2022 18:00:00,NaN,0.0884393939393924,NaN,8.81198333333333,0,0,100,88,6.4,0,Wet,0
07-Dec-2022,19,NaN,NaN,NaN,8.47166666666667,9.9265,74.9219659166667,NaN,07-Dec-2022 19:00:00,NaN,-0.0295000000000005,NaN,8.82153333333333,0,0,100,100,4.8,0,Wet,0
07-Dec-2022,20,NaN,NaN,NaN,8.44191666666667,9.93183333333333,74.6682286666667,NaN,07-Dec-2022 20:00:00,NaN,-0.0297499999999999,NaN,8.8303,0,0,100,100,4.2,0,Wet,0
07-Dec-2022,21,NaN,NaN,NaN,8.33975,9.91433333333333,73.7342951666667,NaN,07-Dec-2022 21:00:00,NaN,-0.102166666666667,NaN,8.83305,0,0,100,100,4.5,0,Wet,0
07-Dec-2022,22,NaN,NaN,NaN,8.23633333333333,9.8365,72.686182,NaN,07-Dec-2022 22:00:00,NaN,-0.103416666666666,NaN,8.83955,0,0,100,100,4.4,0,Wet,0
07-Dec-2022,23,NaN,NaN,NaN,8.13991666666667,9.76175,71.7083416666667,NaN,07-Dec-2022 23:00:00,NaN,-0.0964166666666664,NaN,8.8298,0,0,100,100,3.6,0,Wet,0
08-Dec-2022,0,NaN,NaN,NaN,8.122,9.67758333333334,71.4078634166667,NaN,08-Dec-2022 00:00:00,NaN,-0.0179166666666664,NaN,8.8152,0,0,100,100,3.8,0,Wet,0
08-Dec-2022,1,NaN,NaN,NaN,8.10583333333333,9.5865,71.1118473333333,NaN,08-Dec-2022 01:00:00,NaN,-0.0161666666666687,NaN,8.80418333333333,0,0,100,100,3.6,0,Wet,0
08-Dec-2022,2,NaN,NaN,NaN,8.09366666666667,9.49591666666667,70.8523823333333,NaN,08-Dec-2022 02:00:00,NaN,-0.0121666666666655,NaN,8.80748333333333,0,0,100,100,3.6,0,Wet,0
08-Dec-2022,3,NaN,NaN,NaN,8.05358333333333,9.42366666666667,70.3804651666667,NaN,08-Dec-2022 03:00:00,NaN,-0.0400833333333317,NaN,8.82215,0,0,100,93,3.8,0,Wet,0
08-Dec-2022,4,NaN,NaN,NaN,8.00283333333333,9.35375,69.820462,NaN,08-Dec-2022 04:00:00,NaN,-0.0507500000000007,NaN,8.828475,0,0,97,88,3.7,0,Wet,0
08-Dec-2022,5,NaN,NaN,NaN,7.991,9.27925,69.5933528333333,NaN,08-Dec-2022 05:00:00,NaN,-0.0118333333333327,NaN,8.834375,0,0,98,91,3.3,0,Wet,0
08-Dec-2022,6,NaN,NaN,NaN,8.01258333333333,9.20441666666667,69.6566345,NaN,08-Dec-2022 06:00:00,NaN,0.0215833333333331,NaN,8.83846666666667,0,0,100,97,2.8,0,Wet,0
08-Dec-2022,7,NaN,NaN,NaN,8.06516666666667,9.11875,69.9699221666667,NaN,08-Dec-2022 07:00:00,NaN,0.0525833333333328,NaN,8.82181666666667,0,0,100,100,2.6,0,Wet,0
08-Dec-2022,8,NaN,NaN,NaN,8.15458333333333,9.05233333333334,70.6333821666667,NaN,08-Dec-2022 08:00:00,NaN,0.0894166666666667,NaN,8.80980833333333,0,0,100,100,2.4,0,Wet,0
08-Dec-2022,9,NaN,NaN,NaN,8.26366666666667,9.02908333333333,71.5383468333333,NaN,08-Dec-2022 09:00:00,NaN,0.109083333333334,NaN,8.81448333333333,37,40,100,100,2.3,0,Wet,0
08-Dec-2022,10,NaN,NaN,NaN,8.27583333333333,9.01358333333333,71.6171155833333,NaN,08-Dec-2022 10:00:00,NaN,0.0121666666666655,NaN,8.82481666666667,75,75,100,97,3.5,0,Wet,0
08-Dec-2022,11,NaN,NaN,NaN,8.338,9.06525,72.2445545,NaN,08-Dec-2022 11:00:00,NaN,0.0621666666666663,NaN,8.82996666666667,204,148,100,83,4.1,0,Wet,0
08-Dec-2022,12,NaN,NaN,NaN,8.37933333333334,9.13791666666667,72.7291459166667,NaN,08-Dec-2022 12:00:00,NaN,0.0413333333333359,NaN,8.83339166666666,208,242,79,68,6.1,0,Wet,0
08-Dec-2022,13,NaN,NaN,NaN,8.45775,9.2005,73.5199311666667,NaN,08-Dec-2022 13:00:00,NaN,0.0784166666666639,NaN,8.83471666666666,225,167,73,66,7.3,0,Wet,0
08-Dec-2022,14,NaN,NaN,NaN,8.53125,9.25908333333333,74.2626428333333,NaN,08-Dec-2022 14:00:00,NaN,0.073500000000001,NaN,8.83108333333333,155,124,70,64,8,0,Wet,0
08-Dec-2022,15,NaN,NaN,NaN,8.59616666666667,9.2855,74.8748983333333,NaN,08-Dec-2022 15:00:00,NaN,0.064916666666667,NaN,8.83121666666666,106,138,84,72,7.8,0,Wet,0
08-Dec-2022,16,NaN,NaN,NaN,8.64016666666667,9.27075,75.23162225,NaN,08-Dec-2022 16:00:00,NaN,0.0440000000000005,NaN,8.82288333333333,77,73,100,80,7.7,0,Wet,0
08-Dec-2022,17,NaN,NaN,NaN,8.7,9.24466666666667,75.70544775,NaN,08-Dec-2022 17:00:00,NaN,0.0598333333333319,NaN,8.80513333333333,5,2,100,100,6.5,0,Wet,0
08-Dec-2022,18,NaN,NaN,NaN,8.79466666666667,9.21066666666667,76.4669886666667,NaN,08-Dec-2022 18:00:00,NaN,0.0946666666666669,NaN,8.80038333333333,0,0,100,100,4.9,0,Wet,0
08-Dec-2022,19,NaN,NaN,NaN,8.83208333333333,9.19758333333333,76.76837175,NaN,08-Dec-2022 19:00:00,NaN,0.0374166666666653,NaN,8.80896666666667,0,0,100,100,4.1,0,Wet,0
08-Dec-2022,20,NaN,NaN,NaN,8.82566666666667,9.20516666666667,76.7264835,NaN,08-Dec-2022 20:00:00,NaN,-0.00641666666666474,NaN,8.81231666666667,0,0,100,100,4.3,0,Wet,0
08-Dec-2022,21,NaN,NaN,NaN,8.78141666666667,9.22,76.368879,NaN,08-Dec-2022 21:00:00,NaN,-0.0442499999999999,NaN,8.81413333333333,0,0,100,100,5.2,0,Wet,0
08-Dec-2022,22,NaN,NaN,NaN,8.68025,9.20425,75.460662,NaN,08-Dec-2022 22:00:00,NaN,-0.101166666666668,NaN,8.81571666666667,0,0,100,100,5.5,0,Wet,0
08-Dec-2022,23,NaN,NaN,NaN,8.55425,9.20358333333333,74.364105,NaN,08-Dec-2022 23:00:00,NaN,-0.125999999999998,NaN,8.81621666666667,0,0,100,100,5.4,0,Wet,0
